2018-01-04,"Lėšų įskaitymas: Pardavimas 1.440 vnt. VP AUG1L ISIN LT0000127466 2018 01 04, AB SEB bankas, operac. Nr. 0240420180104000500001623, pervedama suma 790,02 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"790,02","1,00000","790,02"
2018-01-04,"Lėšų įskaitymas: Pardavimas 600 vnt. VP VSS1R ISIN LV0000100485 2018 01 04, AB SEB bankas, operac. Nr. 0240420180104000500001719, pervedama suma 2202,48 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"2.202,48","1,00000","2.202,48"
2018-01-04,"Lėšų nurašymas: Pirkimas 55 vnt. VP SAF1R ISIN LV0000101129 2018 01 04, operac. Nr. 0240420180104000500001745, pervedama suma -346,50 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","346,50",,"1,00000","346,50"
2018-01-04,"Lėšų nurašymas: Pirkimas 800 vnt. VP HAE1T ISIN EE3100004250 2018 01 04, operac. Nr. 0240420180104000500001755, pervedama suma -4058,12 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","4.058,12",,"1,00000","4.058,12"
2018-01-04,"Lėšų nurašymas: Pirkimas 228 vnt. VP TEL1L ISIN LT0000123911 2018 01 04, operac. Nr. 0240420180104000500001761, pervedama suma -220,88 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","220,88",,"1,00000","220,88"
2018-01-05,"Lėšų įskaitymas: Pardavimas 1.500 vnt. VP AUG1L ISIN LT0000127466 2018 01 05, AB SEB bankas, operac. Nr. 0240420180105000400001880, pervedama suma 867,82 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"867,82","1,00000","867,82"
2018-01-05,"Lėšų įskaitymas: Pardavimas 44 vnt. VP VSS1R ISIN LV0000100485 2018 01 05, AB SEB bankas, operac. Nr. 0240420180105000400001983, pervedama suma 160,80 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"160,80","1,00000","160,80"
2018-01-05,"Lėšų įskaitymas: Pardavimas 160 vnt. VP HAE1T ISIN EE3100004250 2018 01 05, AB SEB bankas, operac. Nr. 0240420180105000400002017, pervedama suma 845,88 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"845,88","1,00000","845,88"
2018-01-05,"Lėšų įskaitymas: Pardavimas 2.000 vnt. VP AUG1L ISIN LT0000127466 2018 01 05, AB SEB bankas, operac. Nr. 0240420180105000400002031, pervedama suma 1167,07 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"1.167,07","1,00000","1.167,07"
2018-01-05,"Lėšų nurašymas: Pirkimas 150 vnt. VP HAE1T ISIN EE3100004250 2018 01 05, operac. Nr. 0240420180105000400002039, pervedama suma -782,00 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","782,00",,"1,00000","782,00"
2018-01-05,"Lėšų nurašymas: Pirkimas 1.000 vnt. VP TAL1T ISIN EE3100004466 2018 01 05, operac. Nr. 0240420180105000400002049, pervedama suma -1258,14 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","1.258,14",,"1,00000","1.258,14"
2018-01-08,"Lėšų įskaitymas: Pardavimas 176 vnt. VP VSS1R ISIN LV0000100485 2018 01 08, AB SEB bankas, operac. Nr. 0240420180108000600000975, pervedama suma 651,16 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"651,16","1,00000","651,16"
2018-01-08,"Lėšų įskaitymas: Pardavimas 190 vnt. VP HAE1T ISIN EE3100004250 2018 01 08, AB SEB bankas, operac. Nr. 0240420180108000600001100, pervedama suma 1004,48 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"1.004,48","1,00000","1.004,48"
2018-01-08,"Lėšų įskaitymas: Pardavimas 370 vnt. VP HAE1T ISIN EE3100004250 2018 01 08, AB SEB bankas, operac. Nr. 0240420180108000600001126, pervedama suma 1970,86 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"1.970,86","1,00000","1.970,86"
2018-01-08,"Lėšų įskaitymas: Pardavimas 37 vnt. VP SAF1R ISIN LV0000101129 2018 01 08, AB SEB bankas, operac. Nr. 0240420180108000600001138, pervedama suma 247,75 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"247,75","1,00000","247,75"
2018-01-08,"Lėšų įskaitymas: Pardavimas 1.500 vnt. VP AUG1L ISIN LT0000127466 2018 01 08, AB SEB bankas, operac. Nr. 0240420180108000600001144, pervedama suma 912,71 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"912,71","1,00000","912,71"
2018-01-08,"Lėšų įskaitymas: Pardavimas 1.500 vnt. VP AUG1L ISIN LT0000127466 2018 01 08, AB SEB bankas, operac. Nr. 0240420180108000600001150, pervedama suma 920,20 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"920,20","1,00000","920,20"
2018-01-08,"Lėšų įskaitymas: Pardavimas 1.500 vnt. VP AUG1L ISIN LT0000127466 2018 01 08, AB SEB bankas, operac. Nr. 0240420180108000600001152, pervedama suma 935,16 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"935,16","1,00000","935,16"
2018-01-08,"Lėšų įskaitymas: Pardavimas 1.132 vnt. VP AUG1L ISIN LT0000127466 2018 01 08, AB SEB bankas, operac. Nr. 0240420180108000600001154, pervedama suma 705,50 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"705,50","1,00000","705,50"
2018-01-08,"Lėšų nurašymas: Pirkimas 900 vnt. VP TEL1L ISIN LT0000123911 2018 01 08, operac. Nr. 0240420180108000600001168, pervedama suma -876,99 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","876,99",,"1,00000","876,99"
2018-01-08,"Lėšų nurašymas: Pirkimas 363 vnt. VP TAL1T ISIN EE3100004466 2018 01 08, operac. Nr. 0240420180108000600001170, pervedama suma -448,49 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","448,49",,"1,00000","448,49"
2018-01-08,"Lėšų nurašymas: Pirkimas 2.500 vnt. VP ESO1L ISIN LT0000130023 2018 01 08, operac. Nr. 0240420180108000600001172, pervedama suma -2165,40 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","2.165,40",,"1,00000","2.165,40"
2018-01-08,"Lėšų nurašymas: Pirkimas 83 vnt. VP GRD1R ISIN LV0000100659 2018 01 08, operac. Nr. 0240420180108000600001174, pervedama suma -591,30 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","591,30",,"1,00000","591,30"
2018-01-08,"Lėšų nurašymas: Paslaugų plano ""SUMANU"" mokestis, operac. Nr. 0464920180108001100010512, pervedama suma -1,80 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","1,80",,"1,00000","1,80"
2018-01-09,"Lėšų įskaitymas: Pardavimas 18 vnt. VP SAF1R ISIN LV0000101129 2018 01 09, AB SEB bankas, operac. Nr. 0240420180109000500001358, pervedama suma 121,50 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"121,50","1,00000","121,50"
2018-01-09,"Lėšų įskaitymas: Pardavimas 150 vnt. VP LGD1L ISIN LT0000128415 2018 01 09, AB SEB bankas, operac. Nr. 0240420180109000500001480, pervedama suma 103,75 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"103,75","1,00000","103,75"
2018-01-09,"Lėšų įskaitymas: Pardavimas 160 vnt. VP HAE1T ISIN EE3100004250 2018 01 09, AB SEB bankas, operac. Nr. 0240420180109000500001511, pervedama suma 849,07 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"849,07","1,00000","849,07"
2018-01-09,"Lėšų įskaitymas: Pardavimas 115 vnt. VP GRD1R ISIN LV0000100659 2018 01 09, AB SEB bankas, operac. Nr. 0240420180109000500001525, pervedama suma 853,46 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"853,46","1,00000","853,46"
2018-01-09,"Lėšų įskaitymas: Pardavimas 1.270 vnt. VP AUG1L ISIN LT0000127466 2018 01 09, AB SEB bankas, operac. Nr. 0240420180109000500001537, pervedama suma 804,44 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"804,44","1,00000","804,44"
2018-01-09,"Lėšų įskaitymas: Pardavimas 160 vnt. VP HAE1T ISIN EE3100004250 2018 01 09, AB SEB bankas, operac. Nr. 0240420180109000500001542, pervedama suma 849,07 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"849,07","1,00000","849,07"
2018-01-09,"Lėšų įskaitymas: Pardavimas 133 vnt. VP GRD1R ISIN LV0000100659 2018 01 09, AB SEB bankas, operac. Nr. 0240420180109000500001548, pervedama suma 987,05 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"987,05","1,00000","987,05"
2018-01-09,"Lėšų nurašymas: Pirkimas 900 vnt. VP TEL1L ISIN LT0000123911 2018 01 09, operac. Nr. 0240420180109000500001552, pervedama suma -875,18 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","875,18",,"1,00000","875,18"
2018-01-09,"Lėšų nurašymas: Pirkimas 759 vnt. VP TEL1L ISIN LT0000123911 2018 01 09, operac. Nr. 0240420180109000500001556, pervedama suma -733,68 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","733,68",,"1,00000","733,68"
2018-01-09,"Lėšų nurašymas: Pirkimas 2.000 vnt. VP AUG1L ISIN LT0000127466 2018 01 09, operac. Nr. 0240420180109000500001561, pervedama suma -1263,15 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","1.263,15",,"1,00000","1.263,15"
2018-01-09,"Lėšų nurašymas: Pirkimas 128 vnt. VP AMG1L ISIN LT0000128696 2018 01 09, operac. Nr. 0240420180109000500001564, pervedama suma -183,76 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","183,76",,"1,00000","183,76"
2018-01-09,"Lėšų nurašymas: Pirkimas 940 vnt. VP HAE1T ISIN EE3100004250 2018 01 09, operac. Nr. 0240420180109000500001566, pervedama suma -5032,15 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","5.032,15",,"1,00000","5.032,15"
2018-01-10,"Lėšų įskaitymas: Pardavimas 250 vnt. VP OLF1R ISIN LV0000100501 2018 01 10, AB SEB bankas, operac. Nr. 0240420180110000700002278, pervedama suma 2119,69 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"2.119,69","1,00000","2.119,69"
2018-01-10,"Lėšų įskaitymas: Pardavimas 40 vnt. VP GZE1R ISIN LV0000100899 2018 01 10, AB SEB bankas, operac. Nr. 0240420180110000700002405, pervedama suma 410,00 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"410,00","1,00000","410,00"
2018-01-10,"Lėšų įskaitymas: Pardavimas 250 vnt. VP OLF1R ISIN LV0000100501 2018 01 10, AB SEB bankas, operac. Nr. 0240420180110000700002444, pervedama suma 2119,69 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"2.119,69","1,00000","2.119,69"
2018-01-10,"Lėšų įskaitymas: Pardavimas 190 vnt. VP HAE1T ISIN EE3100004250 2018 01 10, AB SEB bankas, operac. Nr. 0240420180110000700002454, pervedama suma 1038,60 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"1.038,60","1,00000","1.038,60"
2018-01-10,"Lėšų įskaitymas: Pardavimas 190 vnt. VP HAE1T ISIN EE3100004250 2018 01 10, AB SEB bankas, operac. Nr. 0240420180110000700002456, pervedama suma 1038,60 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"1.038,60","1,00000","1.038,60"
2018-01-10,"Lėšų įskaitymas: Pardavimas 100 vnt. VP RKB1R ISIN LV0000100378 2018 01 10, AB SEB bankas, operac. Nr. 0240420180110000700002458, pervedama suma 25,80 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"25,80","1,00000","25,80"
2018-01-10,"Lėšų įskaitymas: Pardavimas 280 vnt. VP HAE1T ISIN EE3100004250 2018 01 10, AB SEB bankas, operac. Nr. 0240420180110000700002460, pervedama suma 1530,56 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"1.530,56","1,00000","1.530,56"
2018-01-10,"Lėšų įskaitymas: Pardavimas 176 vnt. VP OLF1R ISIN LV0000100501 2018 01 10, AB SEB bankas, operac. Nr. 0240420180110000700002462, pervedama suma 1492,26 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"1.492,26","1,00000","1.492,26"
2018-01-10,"Lėšų įskaitymas: Pardavimas 120 vnt. VP HAE1T ISIN EE3100004250 2018 01 10, AB SEB bankas, operac. Nr. 0240420180110000700002464, pervedama suma 655,60 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"655,60","1,00000","655,60"
2018-01-10,"Lėšų nurašymas: Pirkimas 240 vnt. VP VSS1R ISIN LV0000100485 2018 01 10, operac. Nr. 0240420180110000700002466, pervedama suma -875,78 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","875,78",,"1,00000","875,78"
2018-01-10,"Lėšų nurašymas: Pirkimas 1.500 vnt. VP AUG1L ISIN LT0000127466 2018 01 10, operac. Nr. 0240420180110000700002468, pervedama suma -939,84 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","939,84",,"1,00000","939,84"
2018-01-10,"Lėšų nurašymas: Pirkimas 1.500 vnt. VP AUG1L ISIN LT0000127466 2018 01 10, operac. Nr. 0240420180110000700002470, pervedama suma -932,33 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","932,33",,"1,00000","932,33"
2018-01-10,"Lėšų nurašymas: Pirkimas 1.500 vnt. VP AUG1L ISIN LT0000127466 2018 01 10, operac. Nr. 0240420180110000700002472, pervedama suma -939,84 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","939,84",,"1,00000","939,84"
2018-01-10,"Lėšų pervedimas banko viduje: Už 2018 sausį, dok. nr. 441, asm. kod.: 37205010545, gavėjas Kristina Kvaraciejūtė, asm. kod.: 49706180559, gav. sąsk. LT677044060007735515 EUR, AB SEB bankas, operac. Nr. 0237420180110000300192453, pervedama suma -140,00 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","140,00",,"1,00000","140,00"
2018-01-10,"Lėšų pervedimas banko viduje: Alimentai už Tomą, 2018 sausis, dok. nr. 442, gavėjas Jolita Martinkutė, asm. kod.: 46905070062, gav. sąsk. LT967044000001615945 EUR, AB SEB bankas, operac. Nr. 0237420180110000300192860, pervedama suma -140,00 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","140,00",,"1,00000","140,00"
2018-01-11,"Lėšų įskaitymas: Pardavimas 55 vnt. VP GZE1R ISIN LV0000100899 2018 01 11, AB SEB bankas, operac. Nr. 0240420180111000500003496, pervedama suma 566,05 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"566,05","1,00000","566,05"
2018-01-11,"Lėšų įskaitymas: Pardavimas 120 vnt. VP GZE1R ISIN LV0000100899 2018 01 11, AB SEB bankas, operac. Nr. 0240420180111000500003579, pervedama suma 1232,91 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"1.232,91","1,00000","1.232,91"
2018-01-11,"Lėšų įskaitymas: Pardavimas 150 vnt. VP HAE1T ISIN EE3100004250 2018 01 11, AB SEB bankas, operac. Nr. 0240420180111000500003605, pervedama suma 819,94 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"819,94","1,00000","819,94"
2018-01-11,"Lėšų įskaitymas: Pardavimas 150 vnt. VP HAE1T ISIN EE3100004250 2018 01 11, AB SEB bankas, operac. Nr. 0240420180111000500003627, pervedama suma 819,94 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"819,94","1,00000","819,94"
2018-01-11,"Lėšų įskaitymas: Pardavimas 160 vnt. VP HAE1T ISIN EE3100004250 2018 01 11, AB SEB bankas, operac. Nr. 0240420180111000500003636, pervedama suma 871,42 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"871,42","1,00000","871,42"
2018-01-11,"Lėšų įskaitymas: Pardavimas 28 vnt. VP GZE1R ISIN LV0000100899 2018 01 11, AB SEB bankas, operac. Nr. 0240420180111000500003642, pervedama suma 286,40 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"286,40","1,00000","286,40"
2018-01-11,"Lėšų nurašymas: Pirkimas 100 vnt. VP OLF1R ISIN LV0000100501 2018 01 11, operac. Nr. 0240420180111000500003646, pervedama suma -837,09 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","837,09",,"1,00000","837,09"
2018-01-11,"Lėšų nurašymas: Pirkimas 1.500 vnt. VP AUG1L ISIN LT0000127466 2018 01 11, operac. Nr. 0240420180111000500003648, pervedama suma -932,33 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","932,33",,"1,00000","932,33"
2018-01-11,"Lėšų nurašymas: Pirkimas 1.500 vnt. VP AUG1L ISIN LT0000127466 2018 01 11, operac. Nr. 0240420180111000500003650, pervedama suma -887,21 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","887,21",,"1,00000","887,21"
2018-01-11,"Lėšų nurašymas: Pirkimas 800 vnt. VP AUG1L ISIN LT0000127466 2018 01 11, operac. Nr. 0240420180111000500003652, pervedama suma -470,00 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","470,00",,"1,00000","470,00"
2018-01-11,"Lėšų nurašymas: Pirkimas 1.000 vnt. VP AUG1L ISIN LT0000127466 2018 01 11, operac. Nr. 0240420180111000500003664, pervedama suma -592,00 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","592,00",,"1,00000","592,00"
2018-01-11,"Lėšų nurašymas: Pirkimas 1.500 vnt. VP TAL1T ISIN EE3100004466 2018 01 11, operac. Nr. 0240420180111000500003666, pervedama suma -1894,73 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","1.894,73",,"1,00000","1.894,73"
2018-01-12,"Lėšų įskaitymas: Pardavimas 72 vnt. VP GZE1R ISIN LV0000100899 2018 01 12, AB SEB bankas, operac. Nr. 0240420180112000600004440, pervedama suma 748,21 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"748,21","1,00000","748,21"
2018-01-12,"Lėšų įskaitymas: Pardavimas 180 vnt. VP HAE1T ISIN EE3100004250 2018 01 12, AB SEB bankas, operac. Nr. 0240420180112000600004512, pervedama suma 980,34 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"980,34","1,00000","980,34"
2018-01-12,"Lėšų įskaitymas: Pardavimas 180 vnt. VP HAE1T ISIN EE3100004250 2018 01 12, AB SEB bankas, operac. Nr. 0240420180112000600004535, pervedama suma 976,75 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"976,75","1,00000","976,75"
2018-01-12,"Lėšų nurašymas: Pirkimas 150 vnt. VP HAE1T ISIN EE3100004250 2018 01 12, operac. Nr. 0240420180112000600004537, pervedama suma -815,03 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","815,03",,"1,00000","815,03"
2018-01-12,"Lėšų nurašymas: Pirkimas 2.800 vnt. VP AUG1L ISIN LT0000127466 2018 01 12, operac. Nr. 0240420180112000600004542, pervedama suma -1684,20 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","1.684,20",,"1,00000","1.684,20"
2018-01-12,"Lėšų nurašymas: Pirkimas 3.000 vnt. VP AUG1L ISIN LT0000127466 2018 01 12, operac. Nr. 0240420180112000600004544, pervedama suma -1819,54 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","1.819,54",,"1,00000","1.819,54"
2018-01-15,"Lėšų įskaitymas: Pardavimas 974 vnt. VP LGD1L ISIN LT0000128415 2018 01 15, AB SEB bankas, operac. Nr. 0240420180115000600002747, pervedama suma 686,67 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000",,"686,67","1,00000","686,67"
2018-01-15,"Lėšų nurašymas: Pirkimas 2.000 vnt. VP AUG1L ISIN LT0000127466 2018 01 15, operac. Nr. 0240420180115000600002858, pervedama suma -1203,00 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","1.203,00",,"1,00000","1.203,00"
2018-01-15,"Lėšų nurašymas: Pirkimas 2.000 vnt. VP OEG1T ISIN EE3100084021 2018 01 15, operac. Nr. 0240420180115000600002879, pervedama suma -3689,20 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","3.689,20",,"1,00000","3.689,20"
2018-01-15,"Lėšų nurašymas: Pirkimas 1.000 vnt. VP AMG1L ISIN LT0000128696 2018 01 15, operac. Nr. 0240420180115000600002892, pervedama suma -1443,60 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","1.443,60",,"1,00000","1.443,60"
2018-01-15,"Lėšų nurašymas: Pirkimas 150 vnt. VP GRD1R ISIN LV0000100659 2018 01 15, operac. Nr. 0240420180115000600002894, pervedama suma -1076,69 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","1.076,69",,"1,00000","1.076,69"
2018-01-15,"Lėšų nurašymas: Pirkimas 160 vnt. VP GRD1R ISIN LV0000100659 2018 01 15, operac. Nr. 0240420180115000600002896, pervedama suma -1151,67 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","1.151,67",,"1,00000","1.151,67"
2018-01-15,"Lėšų nurašymas: Pirkimas 121 vnt. VP AUG1L ISIN LT0000127466 2018 01 15, operac. Nr. 0240420180115000600002898, pervedama suma -74,60 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","74,60",,"1,00000","74,60"
2018-01-15,"Lėšų nurašymas: Pirkimas 130 vnt. VP GRD1R ISIN LV0000100659 2018 01 15, operac. Nr. 0240420180115000600002902, pervedama suma -938,34 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","938,34",,"1,00000","938,34"
2018-01-15,"Lėšų nurašymas: Pirkimas 1.400 vnt. VP AUG1L ISIN LT0000127466 2018 01 15, operac. Nr. 0240420180115000600002904, pervedama suma -849,12 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","849,12",,"1,00000","849,12"
2018-01-16,"Lėšų nurašymas: Pirkimas 640 vnt. VP AUG1L ISIN LT0000127466 2018 01 16, operac. Nr. 0240420180116000600001153, pervedama suma -384,00 EUR, sąskaitos valiutos keitimo kursas į EUR 1,00000","384,00",,"1,00000","384,00"
